densenet,0.9232736572890026,0.967741935483871,0.9278350515463918,0.9473684210526316,0.8125,0.91,0.8584905660377358,"[[ 91   9]
 [ 21 270]]",0.9944444444444445,0.9863013698630136,1.0,0.993103448275862,1.0,0.9907407407407407,0.9953488372093023,"[[107   1]
 [  0  72]]"
densenet,0.928388746803069,0.9713261648745519,0.9312714776632303,0.9508771929824561,0.8214285714285714,0.92,0.8679245283018867,"[[ 92   8]
 [ 20 271]]",0.9722222222222222,0.958904109589041,0.9722222222222222,0.9655172413793104,0.9813084112149533,0.9722222222222222,0.9767441860465117,"[[105   3]
 [  2  70]]"
densenet,0.928388746803069,0.9713261648745519,0.9312714776632303,0.9508771929824561,0.8214285714285714,0.92,0.8679245283018867,"[[ 92   8]
 [ 20 271]]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[108   0]
 [  0  72]]"
densenet,0.9232736572890026,0.9644128113879004,0.9312714776632303,0.9475524475524475,0.8181818181818182,0.9,0.8571428571428572,"[[ 90  10]
 [ 20 271]]",0.9833333333333333,0.9859154929577465,0.9722222222222222,0.979020979020979,0.981651376146789,0.9907407407407407,0.9861751152073732,"[[107   1]
 [  2  70]]"
densenet,0.928388746803069,0.9713261648745519,0.9312714776632303,0.9508771929824561,0.8214285714285714,0.92,0.8679245283018867,"[[ 92   8]
 [ 20 271]]",0.9888888888888889,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9907407407407407,0.9907407407407407,0.9907407407407407,"[[107   1]
 [  1  71]]"
densenet,0.928388746803069,0.9747292418772563,0.9278350515463918,0.9507042253521127,0.8157894736842105,0.93,0.869158878504673,"[[ 93   7]
 [ 21 270]]",0.9722222222222222,0.958904109589041,0.9722222222222222,0.9655172413793104,0.9813084112149533,0.9722222222222222,0.9767441860465117,"[[105   3]
 [  2  70]]"
densenet,0.928388746803069,0.9713261648745519,0.9312714776632303,0.9508771929824561,0.8214285714285714,0.92,0.8679245283018867,"[[ 92   8]
 [ 20 271]]",0.9944444444444445,0.9863013698630136,1.0,0.993103448275862,1.0,0.9907407407407407,0.9953488372093023,"[[107   1]
 [  0  72]]"
densenet,0.9258312020460358,0.9712230215827338,0.9278350515463918,0.9490333919156415,0.8141592920353983,0.92,0.863849765258216,"[[ 92   8]
 [ 21 270]]",0.9888888888888889,1.0,0.9722222222222222,0.9859154929577464,0.9818181818181818,1.0,0.9908256880733944,"[[108   0]
 [  2  70]]"
densenet,0.928388746803069,0.9713261648745519,0.9312714776632303,0.9508771929824561,0.8214285714285714,0.92,0.8679245283018867,"[[ 92   8]
 [ 20 271]]",0.9888888888888889,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9907407407407407,0.9907407407407407,0.9907407407407407,"[[107   1]
 [  1  71]]"
densenet,0.9207161125319693,0.9642857142857143,0.9278350515463918,0.9457092819614712,0.8108108108108109,0.9,0.8530805687203792,"[[ 90  10]
 [ 21 270]]",0.9777777777777777,0.9594594594594594,0.9861111111111112,0.9726027397260274,0.9905660377358491,0.9722222222222222,0.9813084112149533,"[[105   3]
 [  1  71]]"
densenet,0.9232736572890026,0.9644128113879004,0.9312714776632303,0.9475524475524475,0.8181818181818182,0.9,0.8571428571428572,"[[ 90  10]
 [ 20 271]]",0.9888888888888889,1.0,0.9722222222222222,0.9859154929577464,0.9818181818181818,1.0,0.9908256880733944,"[[108   0]
 [  2  70]]"
densenet,0.9232736572890026,0.9711191335740073,0.9243986254295533,0.9471830985915494,0.8070175438596491,0.92,0.8598130841121495,"[[ 92   8]
 [ 22 269]]",0.9833333333333333,0.9726027397260274,0.9861111111111112,0.9793103448275863,0.9906542056074766,0.9814814814814815,0.986046511627907,"[[106   2]
 [  1  71]]"
densenet,0.9207161125319693,0.9676258992805755,0.9243986254295533,0.945518453427065,0.8053097345132744,0.91,0.8544600938967136,"[[ 91   9]
 [ 22 269]]",0.9722222222222222,0.971830985915493,0.9583333333333334,0.965034965034965,0.9724770642201835,0.9814814814814815,0.9769585253456222,"[[106   2]
 [  3  69]]"
densenet,0.9258312020460358,0.9678571428571429,0.9312714776632303,0.9492119089316988,0.8198198198198198,0.91,0.862559241706161,"[[ 91   9]
 [ 20 271]]",0.9777777777777777,0.9594594594594594,0.9861111111111112,0.9726027397260274,0.9905660377358491,0.9722222222222222,0.9813084112149533,"[[105   3]
 [  1  71]]"
densenet,0.9258312020460358,0.9712230215827338,0.9278350515463918,0.9490333919156415,0.8141592920353983,0.92,0.863849765258216,"[[ 92   8]
 [ 21 270]]",0.9777777777777777,0.9857142857142858,0.9583333333333334,0.971830985915493,0.9727272727272728,0.9907407407407407,0.981651376146789,"[[107   1]
 [  3  69]]"
densenet,0.9232736572890026,0.967741935483871,0.9278350515463918,0.9473684210526316,0.8125,0.91,0.8584905660377358,"[[ 91   9]
 [ 21 270]]",0.9833333333333333,0.9726027397260274,0.9861111111111112,0.9793103448275863,0.9906542056074766,0.9814814814814815,0.986046511627907,"[[106   2]
 [  1  71]]"
densenet,0.9207161125319693,0.9642857142857143,0.9278350515463918,0.9457092819614712,0.8108108108108109,0.9,0.8530805687203792,"[[ 90  10]
 [ 21 270]]",0.9722222222222222,0.9855072463768116,0.9444444444444444,0.9645390070921985,0.963963963963964,0.9907407407407407,0.9771689497716894,"[[107   1]
 [  4  68]]"
densenet,0.928388746803069,0.9713261648745519,0.9312714776632303,0.9508771929824561,0.8214285714285714,0.92,0.8679245283018867,"[[ 92   8]
 [ 20 271]]",0.9888888888888889,0.972972972972973,1.0,0.9863013698630138,1.0,0.9814814814814815,0.9906542056074767,"[[106   2]
 [  0  72]]"
densenet,0.928388746803069,0.9713261648745519,0.9312714776632303,0.9508771929824561,0.8214285714285714,0.92,0.8679245283018867,"[[ 92   8]
 [ 20 271]]",0.9777777777777777,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9814814814814815,0.9814814814814815,0.9814814814814815,"[[106   2]
 [  2  70]]"
densenet,0.9258312020460358,0.9678571428571429,0.9312714776632303,0.9492119089316988,0.8198198198198198,0.91,0.862559241706161,"[[ 91   9]
 [ 20 271]]",0.9833333333333333,0.96,1.0,0.9795918367346939,1.0,0.9722222222222222,0.9859154929577464,"[[105   3]
 [  0  72]]"
densenet,0.928388746803069,0.9713261648745519,0.9312714776632303,0.9508771929824561,0.8214285714285714,0.92,0.8679245283018867,"[[ 92   8]
 [ 20 271]]",0.9888888888888889,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9907407407407407,0.9907407407407407,0.9907407407407407,"[[107   1]
 [  1  71]]"
densenet,0.9258312020460358,0.9712230215827338,0.9278350515463918,0.9490333919156415,0.8141592920353983,0.92,0.863849765258216,"[[ 92   8]
 [ 21 270]]",0.9888888888888889,0.972972972972973,1.0,0.9863013698630138,1.0,0.9814814814814815,0.9906542056074767,"[[106   2]
 [  0  72]]"
densenet,0.9258312020460358,0.9712230215827338,0.9278350515463918,0.9490333919156415,0.8141592920353983,0.92,0.863849765258216,"[[ 92   8]
 [ 21 270]]",0.9888888888888889,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9907407407407407,0.9907407407407407,0.9907407407407407,"[[107   1]
 [  1  71]]"
densenet,0.928388746803069,0.9713261648745519,0.9312714776632303,0.9508771929824561,0.8214285714285714,0.92,0.8679245283018867,"[[ 92   8]
 [ 20 271]]",0.9777777777777777,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9814814814814815,0.9814814814814815,0.9814814814814815,"[[106   2]
 [  2  70]]"
densenet,0.9258312020460358,0.9678571428571429,0.9312714776632303,0.9492119089316988,0.8198198198198198,0.91,0.862559241706161,"[[ 91   9]
 [ 20 271]]",0.9832402234636871,0.9857142857142858,0.971830985915493,0.9787234042553192,0.981651376146789,0.9907407407407407,0.9861751152073732,"[[107   1]
 [  2  69]]"
densenet,0.9258312020460358,0.9712230215827338,0.9278350515463918,0.9490333919156415,0.8141592920353983,0.92,0.863849765258216,"[[ 92   8]
 [ 21 270]]",0.9832402234636871,0.9857142857142858,0.971830985915493,0.9787234042553192,0.981651376146789,0.9907407407407407,0.9861751152073732,"[[107   1]
 [  2  69]]"
densenet,0.928388746803069,0.9713261648745519,0.9312714776632303,0.9508771929824561,0.8214285714285714,0.92,0.8679245283018867,"[[ 92   8]
 [ 20 271]]",0.9776536312849162,0.9594594594594594,0.9861111111111112,0.9726027397260274,0.9904761904761905,0.9719626168224299,0.9811320754716981,"[[104   3]
 [  1  71]]"
densenet,0.9207161125319693,0.9642857142857143,0.9278350515463918,0.9457092819614712,0.8108108108108109,0.9,0.8530805687203792,"[[ 90  10]
 [ 21 270]]",0.9776536312849162,0.9594594594594594,0.9861111111111112,0.9726027397260274,0.9904761904761905,0.9719626168224299,0.9811320754716981,"[[104   3]
 [  1  71]]"
densenet,0.928388746803069,0.9747292418772563,0.9278350515463918,0.9507042253521127,0.8157894736842105,0.93,0.869158878504673,"[[ 93   7]
 [ 21 270]]",0.9888268156424581,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9906542056074766,0.9906542056074766,0.9906542056074766,"[[106   1]
 [  1  71]]"
densenet,0.9207161125319693,0.9642857142857143,0.9278350515463918,0.9457092819614712,0.8108108108108109,0.9,0.8530805687203792,"[[ 90  10]
 [ 21 270]]",0.994413407821229,1.0,0.9861111111111112,0.993006993006993,0.9907407407407407,1.0,0.9953488372093023,"[[107   0]
 [  1  71]]"
