,base,acuracia-teste,precision-covid-teste,recall-covid-teste,f1-covid-teste,precision-non-covid-teste,recall-non-covid-teste,f1-non-covid-teste,conf-matrix-teste,acuracia-val,precision-covid-val,recall-covid-val,f1-covid-val,precision-non-covid-val,recall-non-covid-val,f1-non-covid-val,conf-matrix-val
6,mobilenet,0.8951406649616368,0.9844961240310077,0.872852233676976,0.9253187613843351,0.7218045112781954,0.96,0.8240343347639485,"[[ 96   4]
 [ 37 254]]",0.9666666666666667,0.9714285714285714,0.9444444444444444,0.9577464788732395,0.9636363636363636,0.9814814814814815,0.9724770642201834,"[[106   2]
 [  4  68]]"
7,mobilenet,0.8849104859335039,0.984251968503937,0.8591065292096219,0.9174311926605504,0.7007299270072993,0.96,0.8101265822784811,"[[ 96   4]
 [ 41 250]]",0.9277777777777778,0.8734177215189873,0.9583333333333334,0.913907284768212,0.9702970297029703,0.9074074074074074,0.937799043062201,"[[98 10]
 [ 3 69]]"
8,mobilenet,0.9028132992327366,0.9147540983606557,0.9587628865979382,0.9362416107382551,0.8604651162790697,0.74,0.7956989247311828,"[[ 74  26]
 [ 12 279]]",0.9277777777777778,0.8641975308641975,0.9722222222222222,0.9150326797385621,0.9797979797979798,0.8981481481481481,0.9371980676328502,"[[97 11]
 [ 2 70]]"
9,mobilenet,0.7774936061381074,1.0,0.7010309278350515,0.8242424242424242,0.5347593582887701,1.0,0.6968641114982579,"[[100   0]
 [ 87 204]]",0.9388888888888889,0.9692307692307692,0.875,0.9197080291970802,0.9217391304347826,0.9814814814814815,0.9506726457399104,"[[106   2]
 [  9  63]]"
10,mobilenet,0.8900255754475703,0.9806201550387597,0.8694158075601375,0.9216757741347905,0.7142857142857143,0.95,0.8154506437768242,"[[ 95   5]
 [ 38 253]]",0.95,0.9436619718309859,0.9305555555555556,0.9370629370629372,0.9541284403669725,0.9629629629629629,0.9585253456221199,"[[104   4]
 [  5  67]]"
11,mobilenet,0.8772378516624041,0.9840637450199203,0.8487972508591065,0.9114391143911438,0.6857142857142857,0.96,0.7999999999999999,"[[ 96   4]
 [ 44 247]]",0.9277777777777778,0.927536231884058,0.8888888888888888,0.9078014184397163,0.9279279279279279,0.9537037037037037,0.9406392694063928,"[[103   5]
 [  8  64]]"
12,mobilenet,0.8746803069053708,0.991869918699187,0.8384879725085911,0.9087523277467412,0.6758620689655173,0.98,0.8,"[[ 98   2]
 [ 47 244]]",0.9444444444444444,0.9558823529411765,0.9027777777777778,0.9285714285714286,0.9375,0.9722222222222222,0.9545454545454546,"[[105   3]
 [  7  65]]"
13,mobilenet,0.9028132992327366,0.9809885931558935,0.8865979381443299,0.9314079422382671,0.7421875,0.95,0.8333333333333334,"[[ 95   5]
 [ 33 258]]",0.9555555555555556,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9629629629629629,0.9629629629629629,0.9629629629629629,"[[104   4]
 [  4  68]]"
14,mobilenet,0.8414322250639387,0.9914163090128756,0.7938144329896907,0.8816793893129771,0.620253164556962,0.98,0.7596899224806202,"[[ 98   2]
 [ 60 231]]",0.9833333333333333,0.9859154929577465,0.9722222222222222,0.979020979020979,0.981651376146789,0.9907407407407407,0.9861751152073732,"[[107   1]
 [  2  70]]"
15,mobilenet,0.8900255754475703,0.9806201550387597,0.8694158075601375,0.9216757741347905,0.7142857142857143,0.95,0.8154506437768242,"[[ 95   5]
 [ 38 253]]",0.9388888888888889,0.9295774647887324,0.9166666666666666,0.9230769230769231,0.944954128440367,0.9537037037037037,0.9493087557603688,"[[103   5]
 [  6  66]]"
16,mobilenet,0.907928388746803,0.9537366548042705,0.9209621993127147,0.9370629370629371,0.7909090909090909,0.87,0.8285714285714286,"[[ 87  13]
 [ 23 268]]",0.9722222222222222,0.971830985915493,0.9583333333333334,0.965034965034965,0.9724770642201835,0.9814814814814815,0.9769585253456222,"[[106   2]
 [  3  69]]"
17,mobilenet,0.8567774936061381,0.9916317991631799,0.8144329896907216,0.8943396226415095,0.6447368421052632,0.98,0.7777777777777777,"[[ 98   2]
 [ 54 237]]",0.9222222222222223,0.9833333333333333,0.8194444444444444,0.893939393939394,0.8916666666666667,0.9907407407407407,0.9385964912280701,"[[107   1]
 [ 13  59]]"
18,mobilenet,0.9053708439897699,0.9669117647058824,0.9037800687285223,0.9342806394316163,0.7647058823529411,0.91,0.8310502283105021,"[[ 91   9]
 [ 28 263]]",0.9333333333333333,0.9054054054054054,0.9305555555555556,0.9178082191780821,0.9528301886792453,0.9351851851851852,0.9439252336448598,"[[101   7]
 [  5  67]]"
19,mobilenet,0.8286445012787724,0.9912280701754386,0.7766323024054983,0.8709055876685934,0.6012269938650306,0.98,0.7452471482889732,"[[ 98   2]
 [ 65 226]]",0.9,0.9821428571428571,0.7638888888888888,0.8593749999999999,0.8629032258064516,0.9907407407407407,0.9224137931034482,"[[107   1]
 [ 17  55]]"
20,mobilenet,0.8976982097186701,0.9342560553633218,0.9278350515463918,0.9310344827586208,0.7941176470588235,0.81,0.801980198019802,"[[ 81  19]
 [ 21 270]]",0.9555555555555556,0.9102564102564102,0.9861111111111112,0.9466666666666667,0.9901960784313726,0.9351851851851852,0.961904761904762,"[[101   7]
 [  1  71]]"
21,mobilenet,0.8951406649616368,0.9664179104477612,0.8900343642611683,0.926654740608229,0.7398373983739838,0.91,0.8161434977578476,"[[ 91   9]
 [ 32 259]]",0.9555555555555556,0.9210526315789473,0.9722222222222222,0.9459459459459458,0.9807692307692307,0.9444444444444444,0.9622641509433962,"[[102   6]
 [  2  70]]"
22,mobilenet,0.8542199488491049,0.9875,0.8144329896907216,0.8926553672316384,0.6423841059602649,0.97,0.7729083665338645,"[[ 97   3]
 [ 54 237]]",0.9388888888888889,0.9692307692307692,0.875,0.9197080291970802,0.9217391304347826,0.9814814814814815,0.9506726457399104,"[[106   2]
 [  9  63]]"
23,mobilenet,0.8823529411764706,0.9919678714859438,0.8487972508591065,0.9148148148148147,0.6901408450704225,0.98,0.8099173553719008,"[[ 98   2]
 [ 44 247]]",0.9444444444444444,0.9305555555555556,0.9305555555555556,0.9305555555555556,0.9537037037037037,0.9537037037037037,0.9537037037037037,"[[103   5]
 [  5  67]]"
24,mobilenet,0.8491048593350383,0.9915254237288136,0.8041237113402062,0.888045540796964,0.632258064516129,0.98,0.7686274509803921,"[[ 98   2]
 [ 57 234]]",0.9553072625698324,1.0,0.8888888888888888,0.9411764705882353,0.9304347826086956,1.0,0.9639639639639639,"[[107   0]
 [  8  64]]"
25,mobilenet,0.8567774936061381,0.9916317991631799,0.8144329896907216,0.8943396226415095,0.6447368421052632,0.98,0.7777777777777777,"[[ 98   2]
 [ 54 237]]",0.9329608938547486,0.96875,0.8611111111111112,0.911764705882353,0.9130434782608695,0.9813084112149533,0.9459459459459459,"[[105   2]
 [ 10  62]]"
26,mobilenet,0.8900255754475703,0.9769230769230769,0.872852233676976,0.9219600725952812,0.7175572519083969,0.94,0.8138528138528137,"[[ 94   6]
 [ 37 254]]",0.9664804469273743,0.9714285714285714,0.9444444444444444,0.9577464788732395,0.963302752293578,0.9813084112149533,0.9722222222222222,"[[105   2]
 [  4  68]]"
27,mobilenet,0.907928388746803,0.9739776951672863,0.9003436426116839,0.9357142857142857,0.7622950819672131,0.93,0.8378378378378378,"[[ 93   7]
 [ 29 262]]",0.9720670391061452,0.958904109589041,0.9722222222222222,0.9655172413793104,0.9811320754716981,0.9719626168224299,0.9765258215962441,"[[104   3]
 [  2  70]]"
