base,acuracia-teste,precision-covid-teste,recall-covid-teste,f1-covid-teste,precision-non-covid-teste,recall-non-covid-teste,f1-non-covid-teste,conf-matrix-teste,acuracia-val,precision-covid-val,recall-covid-val,f1-covid-val,precision-non-covid-val,recall-non-covid-val,f1-non-covid-val,conf-matrix-val
densenet_gauss,0.928388746803069,0.9925093632958801,0.9106529209621993,0.949820788530466,0.7903225806451613,0.98,0.8749999999999999,"[[ 98   2]
 [ 26 265]]",0.9722222222222222,0.971830985915493,0.9583333333333334,0.965034965034965,0.9724770642201835,0.9814814814814815,0.9769585253456222,"[[212   4]
 [  6 138]]"
densenet_gauss,0.9232736572890026,0.9887640449438202,0.9072164948453608,0.9462365591397849,0.782258064516129,0.97,0.8660714285714286,"[[ 97   3]
 [ 27 264]]",0.9777777777777777,0.9927536231884058,0.9513888888888888,0.9716312056737588,0.9684684684684685,0.9953703703703703,0.9817351598173515,"[[215   1]
 [  7 137]]"
densenet_gauss,0.9258312020460358,0.9924812030075187,0.9072164948453608,0.9479353680430879,0.784,0.98,0.8711111111111111,"[[ 98   2]
 [ 27 264]]",0.9638888888888889,0.958041958041958,0.9513888888888888,0.9547038327526133,0.967741935483871,0.9722222222222222,0.9699769053117783,"[[210   6]
 [  7 137]]"
densenet_gauss,0.9258312020460358,0.9888059701492538,0.9106529209621993,0.9481216457960643,0.7886178861788617,0.97,0.8699551569506726,"[[ 97   3]
 [ 26 265]]",0.9694444444444444,0.965034965034965,0.9583333333333334,0.9616724738675957,0.9723502304147466,0.9768518518518519,0.97459584295612,"[[211   5]
 [  6 138]]"
densenet_gauss,0.9258312020460358,0.9924812030075187,0.9072164948453608,0.9479353680430879,0.784,0.98,0.8711111111111111,"[[ 98   2]
 [ 27 264]]",0.9805555555555555,0.9790209790209791,0.9722222222222222,0.975609756097561,0.9815668202764977,0.9861111111111112,0.9838337182448037,"[[213   3]
 [  4 140]]"
densenet_gauss,0.9232736572890026,0.9924528301886792,0.9037800687285223,0.946043165467626,0.7777777777777778,0.98,0.8672566371681417,"[[ 98   2]
 [ 28 263]]",0.9666666666666667,0.9782608695652174,0.9375,0.9574468085106383,0.9594594594594594,0.9861111111111112,0.9726027397260274,"[[213   3]
 [  9 135]]"
densenet_gauss,0.9258312020460358,0.9924812030075187,0.9072164948453608,0.9479353680430879,0.784,0.98,0.8711111111111111,"[[ 98   2]
 [ 27 264]]",0.9583333333333334,0.9574468085106383,0.9375,0.9473684210526315,0.958904109589041,0.9722222222222222,0.9655172413793104,"[[210   6]
 [  9 135]]"
densenet_gauss,0.9207161125319693,0.9924242424242424,0.9003436426116839,0.9441441441441442,0.7716535433070866,0.98,0.8634361233480176,"[[ 98   2]
 [ 29 262]]",0.9611111111111111,0.9710144927536232,0.9305555555555556,0.9503546099290779,0.954954954954955,0.9814814814814815,0.9680365296803655,"[[212   4]
 [ 10 134]]"
densenet_gauss,0.9258312020460358,0.9924812030075187,0.9072164948453608,0.9479353680430879,0.784,0.98,0.8711111111111111,"[[ 98   2]
 [ 27 264]]",0.975,0.9787234042553191,0.9583333333333334,0.968421052631579,0.9726027397260274,0.9861111111111112,0.9793103448275863,"[[213   3]
 [  6 138]]"
densenet_gauss,0.928388746803069,0.9925093632958801,0.9106529209621993,0.949820788530466,0.7903225806451613,0.98,0.8749999999999999,"[[ 98   2]
 [ 26 265]]",0.9694444444444444,0.9523809523809523,0.9722222222222222,0.9621993127147767,0.9812206572769953,0.9675925925925926,0.9743589743589743,"[[209   7]
 [  4 140]]"
densenet_gauss,0.9258312020460358,0.9924812030075187,0.9072164948453608,0.9479353680430879,0.784,0.98,0.8711111111111111,"[[ 98   2]
 [ 27 264]]",0.975,0.9856115107913669,0.9513888888888888,0.9681978798586571,0.9683257918552036,0.9907407407407407,0.9794050343249429,"[[214   2]
 [  7 137]]"
densenet_gauss,0.9258312020460358,0.9924812030075187,0.9072164948453608,0.9479353680430879,0.784,0.98,0.8711111111111111,"[[ 98   2]
 [ 27 264]]",0.9777777777777777,0.9857142857142858,0.9583333333333334,0.971830985915493,0.9727272727272728,0.9907407407407407,0.981651376146789,"[[214   2]
 [  6 138]]"
densenet_gauss,0.9258312020460358,0.9924812030075187,0.9072164948453608,0.9479353680430879,0.784,0.98,0.8711111111111111,"[[ 98   2]
 [ 27 264]]",0.9694444444444444,0.9854014598540146,0.9375,0.9608540925266904,0.9596412556053812,0.9907407407407407,0.9749430523917996,"[[214   2]
 [  9 135]]"
densenet_gauss,0.9258312020460358,0.9888059701492538,0.9106529209621993,0.9481216457960643,0.7886178861788617,0.97,0.8699551569506726,"[[ 97   3]
 [ 26 265]]",0.9861111111111112,0.9929078014184397,0.9722222222222222,0.9824561403508771,0.9817351598173516,0.9953703703703703,0.9885057471264368,"[[215   1]
 [  4 140]]"
densenet_gauss,0.928388746803069,0.9925093632958801,0.9106529209621993,0.949820788530466,0.7903225806451613,0.98,0.8749999999999999,"[[ 98   2]
 [ 26 265]]",0.975,0.972027972027972,0.9652777777777778,0.9686411149825783,0.9769585253456221,0.9814814814814815,0.9792147806004619,"[[212   4]
 [  5 139]]"
densenet_gauss,0.9232736572890026,0.9887640449438202,0.9072164948453608,0.9462365591397849,0.782258064516129,0.97,0.8660714285714286,"[[ 97   3]
 [ 27 264]]",0.9638888888888889,0.958041958041958,0.9513888888888888,0.9547038327526133,0.967741935483871,0.9722222222222222,0.9699769053117783,"[[210   6]
 [  7 137]]"
densenet_gauss,0.9258312020460358,0.9924812030075187,0.9072164948453608,0.9479353680430879,0.784,0.98,0.8711111111111111,"[[ 98   2]
 [ 27 264]]",0.9694444444444444,0.9854014598540146,0.9375,0.9608540925266904,0.9596412556053812,0.9907407407407407,0.9749430523917996,"[[214   2]
 [  9 135]]"
densenet_gauss,0.9258312020460358,0.9924812030075187,0.9072164948453608,0.9479353680430879,0.784,0.98,0.8711111111111111,"[[ 98   2]
 [ 27 264]]",0.9666666666666667,0.9782608695652174,0.9375,0.9574468085106383,0.9594594594594594,0.9861111111111112,0.9726027397260274,"[[213   3]
 [  9 135]]"
densenet_gauss,0.9258312020460358,0.9924812030075187,0.9072164948453608,0.9479353680430879,0.784,0.98,0.8711111111111111,"[[ 98   2]
 [ 27 264]]",0.9721448467966574,0.965034965034965,0.965034965034965,0.965034965034965,0.9768518518518519,0.9768518518518519,0.9768518518518519,"[[211   5]
 [  5 138]]"
densenet_gauss,0.928388746803069,0.9925093632958801,0.9106529209621993,0.949820788530466,0.7903225806451613,0.98,0.8749999999999999,"[[ 98   2]
 [ 26 265]]",0.9805013927576601,0.9857142857142858,0.965034965034965,0.9752650176678446,0.9771689497716894,0.9907407407407407,0.9839080459770114,"[[214   2]
 [  5 138]]"
densenet_gauss,0.928388746803069,0.9925093632958801,0.9106529209621993,0.949820788530466,0.7903225806451613,0.98,0.8749999999999999,"[[ 98   2]
 [ 26 265]]",0.9749303621169917,0.9926470588235294,0.9440559440559441,0.967741935483871,0.9641255605381166,0.9953703703703703,0.979498861047836,"[[215   1]
 [  8 135]]"
densenet_gauss,0.9258312020460358,0.9924812030075187,0.9072164948453608,0.9479353680430879,0.784,0.98,0.8711111111111111,"[[ 98   2]
 [ 27 264]]",0.9916434540389972,0.9929577464788732,0.986013986013986,0.9894736842105264,0.9907834101382489,0.9953703703703703,0.9930715935334872,"[[215   1]
 [  2 141]]"
densenet_gauss,0.9258312020460358,0.9924812030075187,0.9072164948453608,0.9479353680430879,0.784,0.98,0.8711111111111111,"[[ 98   2]
 [ 27 264]]",0.9749303621169917,0.9787234042553191,0.9583333333333334,0.968421052631579,0.9724770642201835,0.986046511627907,0.979214780600462,"[[212   3]
 [  6 138]]"
densenet_gauss,0.9232736572890026,0.9924528301886792,0.9037800687285223,0.946043165467626,0.7777777777777778,0.98,0.8672566371681417,"[[ 98   2]
 [ 28 263]]",0.9860724233983287,0.9793103448275862,0.9861111111111112,0.9826989619377162,0.9906542056074766,0.986046511627907,0.9883449883449883,"[[212   3]
 [  2 142]]"
densenet_gauss,0.9207161125319693,0.9924242424242424,0.9003436426116839,0.9441441441441442,0.7716535433070866,0.98,0.8634361233480176,"[[ 98   2]
 [ 29 262]]",0.9805013927576601,0.9790209790209791,0.9722222222222222,0.975609756097561,0.9814814814814815,0.986046511627907,0.9837587006960558,"[[212   3]
 [  4 140]]"
densenet_gauss,0.9258312020460358,0.9924812030075187,0.9072164948453608,0.9479353680430879,0.784,0.98,0.8711111111111111,"[[ 98   2]
 [ 27 264]]",0.9805013927576601,0.9790209790209791,0.9722222222222222,0.975609756097561,0.9814814814814815,0.986046511627907,0.9837587006960558,"[[212   3]
 [  4 140]]"
densenet_gauss,0.9258312020460358,0.9924812030075187,0.9072164948453608,0.9479353680430879,0.784,0.98,0.8711111111111111,"[[ 98   2]
 [ 27 264]]",0.9721448467966574,0.9926470588235294,0.9375,0.9642857142857143,0.9596412556053812,0.9953488372093023,0.9771689497716896,"[[214   1]
 [  9 135]]"
densenet_gauss,0.928388746803069,0.9925093632958801,0.9106529209621993,0.949820788530466,0.7903225806451613,0.98,0.8749999999999999,"[[ 98   2]
 [ 26 265]]",0.958217270194986,0.9777777777777777,0.9166666666666666,0.946236559139785,0.9464285714285714,0.986046511627907,0.9658314350797267,"[[212   3]
 [ 12 132]]"
densenet_gauss,0.9258312020460358,0.9924812030075187,0.9072164948453608,0.9479353680430879,0.784,0.98,0.8711111111111111,"[[ 98   2]
 [ 27 264]]",0.9665738161559888,0.952054794520548,0.9652777777777778,0.9586206896551724,0.9765258215962441,0.9674418604651163,0.9719626168224299,"[[208   7]
 [  5 139]]"
densenet_gauss,0.9207161125319693,0.9887218045112782,0.9037800687285223,0.9443447037701974,0.776,0.97,0.8622222222222223,"[[ 97   3]
 [ 28 263]]",0.9693593314763231,0.9523809523809523,0.9722222222222222,0.9621993127147767,0.9811320754716981,0.9674418604651163,0.9742388758782202,"[[208   7]
 [  4 140]]"
mobilenet,0.8516624040920716,0.9874476987447699,0.8109965635738832,0.8905660377358491,0.6381578947368421,0.97,0.7698412698412698,"[[ 97   3]
 [ 55 236]]",0.95,0.9846153846153847,0.8888888888888888,0.9343065693430657,0.9304347826086956,0.9907407407407407,0.9596412556053812,"[[107   1]
 [  8  64]]"
mobilenet,0.8491048593350383,0.9873949579831933,0.8075601374570447,0.888468809073724,0.6339869281045751,0.97,0.766798418972332,"[[ 97   3]
 [ 56 235]]",0.9722222222222222,1.0,0.9305555555555556,0.9640287769784173,0.9557522123893806,1.0,0.9773755656108597,"[[108   0]
 [  5  67]]"
mobilenet,0.8491048593350383,0.9833333333333333,0.8109965635738832,0.888888888888889,0.6357615894039735,0.96,0.7649402390438247,"[[ 96   4]
 [ 55 236]]",0.9666666666666667,0.9714285714285714,0.9444444444444444,0.9577464788732395,0.9636363636363636,0.9814814814814815,0.9724770642201834,"[[106   2]
 [  4  68]]"
mobilenet,0.8542199488491049,0.9834710743801653,0.8178694158075601,0.8930581613508443,0.6442953020134228,0.96,0.7710843373493975,"[[ 96   4]
 [ 53 238]]",0.9777777777777777,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9814814814814815,0.9814814814814815,0.9814814814814815,"[[106   2]
 [  2  70]]"
mobilenet,0.8516624040920716,0.9794238683127572,0.8178694158075601,0.8913857677902621,0.6418918918918919,0.95,0.7661290322580645,"[[ 95   5]
 [ 53 238]]",0.9777777777777777,0.9857142857142858,0.9583333333333334,0.971830985915493,0.9727272727272728,0.9907407407407407,0.981651376146789,"[[107   1]
 [  3  69]]"
mobilenet,0.8465473145780051,0.9832635983263598,0.8075601374570447,0.8867924528301887,0.631578947368421,0.96,0.7619047619047619,"[[ 96   4]
 [ 56 235]]",0.95,0.9436619718309859,0.9305555555555556,0.9370629370629372,0.9541284403669725,0.9629629629629629,0.9585253456221199,"[[104   4]
 [  5  67]]"
mobilenet,0.8465473145780051,0.9832635983263598,0.8075601374570447,0.8867924528301887,0.631578947368421,0.96,0.7619047619047619,"[[ 96   4]
 [ 56 235]]",0.9722222222222222,0.9855072463768116,0.9444444444444444,0.9645390070921985,0.963963963963964,0.9907407407407407,0.9771689497716894,"[[107   1]
 [  4  68]]"
mobilenet,0.8516624040920716,0.9794238683127572,0.8178694158075601,0.8913857677902621,0.6418918918918919,0.95,0.7661290322580645,"[[ 95   5]
 [ 53 238]]",0.95,0.9565217391304348,0.9166666666666666,0.9361702127659574,0.9459459459459459,0.9722222222222222,0.9589041095890412,"[[105   3]
 [  6  66]]"
mobilenet,0.8516624040920716,0.983402489626556,0.8144329896907216,0.8909774436090225,0.64,0.96,0.7679999999999999,"[[ 96   4]
 [ 54 237]]",0.9722222222222222,0.9855072463768116,0.9444444444444444,0.9645390070921985,0.963963963963964,0.9907407407407407,0.9771689497716894,"[[107   1]
 [  4  68]]"
mobilenet,0.8439897698209718,0.9791666666666666,0.8075601374570447,0.8851224105461393,0.6291390728476821,0.95,0.7569721115537849,"[[ 95   5]
 [ 56 235]]",0.95,0.9701492537313433,0.9027777777777778,0.9352517985611511,0.9380530973451328,0.9814814814814815,0.9592760180995475,"[[106   2]
 [  7  65]]"
mobilenet,0.8491048593350383,0.9833333333333333,0.8109965635738832,0.888888888888889,0.6357615894039735,0.96,0.7649402390438247,"[[ 96   4]
 [ 55 236]]",0.9555555555555556,0.9571428571428572,0.9305555555555556,0.943661971830986,0.9545454545454546,0.9722222222222222,0.963302752293578,"[[105   3]
 [  5  67]]"
mobilenet,0.8516624040920716,0.983402489626556,0.8144329896907216,0.8909774436090225,0.64,0.96,0.7679999999999999,"[[ 96   4]
 [ 54 237]]",0.9388888888888889,0.9841269841269841,0.8611111111111112,0.9185185185185185,0.9145299145299145,0.9907407407407407,0.951111111111111,"[[107   1]
 [ 10  62]]"
mobilenet,0.8491048593350383,0.9833333333333333,0.8109965635738832,0.888888888888889,0.6357615894039735,0.96,0.7649402390438247,"[[ 96   4]
 [ 55 236]]",0.9555555555555556,0.9705882352941176,0.9166666666666666,0.9428571428571428,0.9464285714285714,0.9814814814814815,0.9636363636363636,"[[106   2]
 [  6  66]]"
mobilenet,0.8491048593350383,0.9833333333333333,0.8109965635738832,0.888888888888889,0.6357615894039735,0.96,0.7649402390438247,"[[ 96   4]
 [ 55 236]]",0.9388888888888889,0.9420289855072463,0.9027777777777778,0.9219858156028369,0.9369369369369369,0.9629629629629629,0.9497716894977168,"[[104   4]
 [  7  65]]"
mobilenet,0.8567774936061381,0.9835390946502057,0.8213058419243986,0.8951310861423222,0.6486486486486487,0.96,0.7741935483870968,"[[ 96   4]
 [ 52 239]]",0.9722222222222222,0.971830985915493,0.9583333333333334,0.965034965034965,0.9724770642201835,0.9814814814814815,0.9769585253456222,"[[106   2]
 [  3  69]]"
mobilenet,0.8542199488491049,0.9834710743801653,0.8178694158075601,0.8930581613508443,0.6442953020134228,0.96,0.7710843373493975,"[[ 96   4]
 [ 53 238]]",0.95,0.9701492537313433,0.9027777777777778,0.9352517985611511,0.9380530973451328,0.9814814814814815,0.9592760180995475,"[[106   2]
 [  7  65]]"
mobilenet,0.8491048593350383,0.9793388429752066,0.8144329896907216,0.8893058161350843,0.6375838926174496,0.95,0.7630522088353413,"[[ 95   5]
 [ 54 237]]",0.9555555555555556,0.9848484848484849,0.9027777777777778,0.9420289855072465,0.9385964912280702,0.9907407407407407,0.9639639639639639,"[[107   1]
 [  7  65]]"
mobilenet,0.8542199488491049,0.9834710743801653,0.8178694158075601,0.8930581613508443,0.6442953020134228,0.96,0.7710843373493975,"[[ 96   4]
 [ 53 238]]",0.9666666666666667,0.9714285714285714,0.9444444444444444,0.9577464788732395,0.9636363636363636,0.9814814814814815,0.9724770642201834,"[[106   2]
 [  4  68]]"
mobilenet,0.8542199488491049,0.9834710743801653,0.8178694158075601,0.8930581613508443,0.6442953020134228,0.96,0.7710843373493975,"[[ 96   4]
 [ 53 238]]",0.9444444444444444,0.9558823529411765,0.9027777777777778,0.9285714285714286,0.9375,0.9722222222222222,0.9545454545454546,"[[105   3]
 [  7  65]]"
mobilenet,0.8542199488491049,0.9834710743801653,0.8178694158075601,0.8930581613508443,0.6442953020134228,0.96,0.7710843373493975,"[[ 96   4]
 [ 53 238]]",0.9222222222222223,0.967741935483871,0.8333333333333334,0.8955223880597015,0.8983050847457628,0.9814814814814815,0.9380530973451328,"[[106   2]
 [ 12  60]]"
mobilenet,0.8516624040920716,0.983402489626556,0.8144329896907216,0.8909774436090225,0.64,0.96,0.7679999999999999,"[[ 96   4]
 [ 54 237]]",0.9555555555555556,0.9848484848484849,0.9027777777777778,0.9420289855072465,0.9385964912280702,0.9907407407407407,0.9639639639639639,"[[107   1]
 [  7  65]]"
mobilenet,0.8567774936061381,0.9835390946502057,0.8213058419243986,0.8951310861423222,0.6486486486486487,0.96,0.7741935483870968,"[[ 96   4]
 [ 52 239]]",0.9666666666666667,0.9459459459459459,0.9722222222222222,0.9589041095890412,0.9811320754716981,0.9629629629629629,0.9719626168224299,"[[104   4]
 [  2  70]]"
mobilenet,0.8491048593350383,0.9754098360655737,0.8178694158075601,0.8897196261682243,0.6394557823129252,0.94,0.7611336032388665,"[[ 94   6]
 [ 53 238]]",0.9611111111111111,0.9850746268656716,0.9166666666666666,0.949640287769784,0.9469026548672567,0.9907407407407407,0.9683257918552035,"[[107   1]
 [  6  66]]"
mobilenet,0.8491048593350383,0.9833333333333333,0.8109965635738832,0.888888888888889,0.6357615894039735,0.96,0.7649402390438247,"[[ 96   4]
 [ 55 236]]",0.9666666666666667,0.9852941176470589,0.9305555555555556,0.9571428571428572,0.9553571428571429,0.9907407407407407,0.9727272727272727,"[[107   1]
 [  5  67]]"
mobilenet,0.8542199488491049,0.9834710743801653,0.8178694158075601,0.8930581613508443,0.6442953020134228,0.96,0.7710843373493975,"[[ 96   4]
 [ 53 238]]",0.9497206703910615,0.9436619718309859,0.9305555555555556,0.9370629370629372,0.9537037037037037,0.9626168224299065,0.958139534883721,"[[103   4]
 [  5  67]]"
mobilenet,0.8542199488491049,0.9834710743801653,0.8178694158075601,0.8930581613508443,0.6442953020134228,0.96,0.7710843373493975,"[[ 96   4]
 [ 53 238]]",0.9385474860335196,0.9692307692307692,0.875,0.9197080291970802,0.9210526315789473,0.9813084112149533,0.9502262443438914,"[[105   2]
 [  9  63]]"
mobilenet,0.8542199488491049,0.9834710743801653,0.8178694158075601,0.8930581613508443,0.6442953020134228,0.96,0.7710843373493975,"[[ 96   4]
 [ 53 238]]",0.9664804469273743,0.9852941176470589,0.9305555555555556,0.9571428571428572,0.954954954954955,0.9906542056074766,0.9724770642201835,"[[106   1]
 [  5  67]]"
mobilenet,0.8491048593350383,0.9833333333333333,0.8109965635738832,0.888888888888889,0.6357615894039735,0.96,0.7649402390438247,"[[ 96   4]
 [ 55 236]]",0.9832402234636871,1.0,0.9583333333333334,0.9787234042553191,0.9727272727272728,1.0,0.9861751152073733,"[[107   0]
 [  3  69]]"
mobilenet,0.8567774936061381,0.9835390946502057,0.8213058419243986,0.8951310861423222,0.6486486486486487,0.96,0.7741935483870968,"[[ 96   4]
 [ 52 239]]",0.9497206703910615,0.9428571428571428,0.9295774647887324,0.9361702127659575,0.9541284403669725,0.9629629629629629,0.9585253456221199,"[[104   4]
 [  5  66]]"
mobilenet,0.8491048593350383,0.9833333333333333,0.8109965635738832,0.888888888888889,0.6357615894039735,0.96,0.7649402390438247,"[[ 96   4]
 [ 55 236]]",0.9553072625698324,0.9846153846153847,0.9014084507042254,0.9411764705882353,0.9385964912280702,0.9907407407407407,0.9639639639639639,"[[107   1]
 [  7  64]]"
mobilenet_gauss,0.8516624040920716,0.983402489626556,0.8144329896907216,0.8909774436090225,0.64,0.96,0.7679999999999999,"[[ 96   4]
 [ 54 237]]",0.9305555555555556,0.9219858156028369,0.9027777777777778,0.912280701754386,0.9360730593607306,0.9490740740740741,0.9425287356321839,"[[205  11]
 [ 14 130]]"
